sale_id,player,year,card_name,sport,grade,rarity,autograph,rookie_card,condition,sale_price,site,sale_date,baseline_psa9_value,value_note
RT-002089,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1020.71,Card Ladder,2026-02-01,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002147,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,985.7,Card Show,2026-02-01,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002143,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1083.13,PWCC,2026-02-12,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002138,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1013.13,eBay Sold,2026-02-14,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002128,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1061.58,eBay Sold,2026-02-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002150,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1084.06,130point,2026-02-22,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002125,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1067.02,130point,2026-02-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002133,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1135.15,130point,2026-03-06,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002108,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1193.36,eBay Sold,2026-03-07,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002118,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,934.63,Card Ladder,2026-03-07,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002154,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1113.59,130point,2026-03-08,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002104,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1035.7,130point,2026-03-09,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002116,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1097.45,eBay Sold,2026-03-10,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002137,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,926.45,130point,2026-03-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002094,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,920.77,130point,2026-03-18,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002105,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1059.68,PWCC,2026-03-18,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002159,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1069.4,eBay Sold,2026-03-22,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002146,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1020.28,Card Show,2026-03-27,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002100,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1077.81,eBay Sold,2026-03-31,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002148,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,921.38,eBay Sold,2026-04-01,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002095,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,964.67,Marketplace,2026-04-04,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002144,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,986.02,eBay Sold,2026-04-04,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002160,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1216.07,eBay Sold,2026-04-04,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002099,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,893.5,Marketplace,2026-04-06,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002158,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,922.97,Card Ladder,2026-04-06,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002119,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,906.32,Card Ladder,2026-04-08,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002149,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1014.35,eBay Sold,2026-04-10,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002123,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1134.94,eBay Sold,2026-04-12,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002145,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,982.94,eBay Sold,2026-04-15,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002135,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,931.4,eBay Sold,2026-04-21,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002098,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,963.2,Marketplace,2026-04-22,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002131,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,975.65,eBay Sold,2026-04-22,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002091,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,866.9,eBay Sold,2026-04-23,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002134,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1165.61,Card Ladder,2026-04-24,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002142,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,971.0,Card Ladder,2026-04-26,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002115,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,927.03,eBay Sold,2026-04-29,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002103,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,994.51,130point,2026-05-01,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002093,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1054.76,eBay Sold,2026-05-06,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002132,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,895.61,eBay Sold,2026-05-10,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002141,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1017.24,Marketplace,2026-05-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002129,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1066.96,Card Ladder,2026-05-14,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002097,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,994.2,Marketplace,2026-05-21,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002096,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1105.64,PWCC,2026-05-23,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002120,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,979.97,Marketplace,2026-05-24,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002122,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,989.79,Card Show,2026-05-24,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002114,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,751.93,Marketplace,2026-05-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002090,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1221.16,eBay Sold,2026-05-30,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002107,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1106.6,Card Ladder,2026-05-31,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002124,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,913.36,eBay Sold,2026-05-31,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002109,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,940.71,Card Ladder,2026-06-01,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002156,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1204.72,130point,2026-06-01,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002113,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1024.08,130point,2026-06-02,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002111,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,820.33,eBay Sold,2026-06-14,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002130,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1278.58,130point,2026-06-16,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002112,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1078.33,130point,2026-06-17,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002155,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1138.35,eBay Sold,2026-06-17,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002102,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1227.74,130point,2026-06-18,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002127,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1152.03,130point,2026-06-21,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002101,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,911.71,eBay Sold,2026-06-23,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002121,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,982.01,Marketplace,2026-06-27,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002126,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1103.75,Marketplace,2026-06-27,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002151,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,10,Rare,No,Yes,Graded 10,1117.86,Card Ladder,2026-06-27,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
